"","mad"
"Epha5",6.21430800353016
"Epha6",0.0594744115129912
"Epha7",8.01038460641261
"Epha8",4.15417561161872
"Ephb1",3.50960658652806
"Ephb2",1.50281647455276
"Ephb3",5.29426612596977
"Ephb4",0.525007910332958
"Ephb6",11.029995266368
"Ephx1",2.27183842553381
"Ephx2",0.262581259088272
"Ephx3",0.0775968907173241
"Ephx4",3.80495270143706
"Epm2a",5.2036953855331
"Epm2aip1",7.74091513672964
"Epn1",26.1941527465894
"Epn2",6.47671582082861
"Epn3",0.0970649831264524
"Epo",0.00425040837568254
"Epop",5.88540029161907
"Epor",1.07799944263215
"Epp13",0
"Eppin",0
"Eppk1",0.0814412503643512
"Eprn",0
"Eprs",11.4085037756791
"Eps15",44.8457508674669
"Eps15l1",5.68563621083769
"Eps8",1.94074991397961
"Eps8l1",1.65837582276655
"Eps8l2",1.5506871176323
"Eps8l3",0.0148677596667281
"Epsti1",0.103109425181203
"Epx",0
"Epyc",0
"Eqtn",0.174130066792029
"Eral1",2.41810860775175
"Erap1",1.51886028912614
"Eras",0
"Erbb2",0.434973311501158
"Erbb3",4.102082293702
"Erbb4",3.61192077766352
"Erbin",10.8236862705844
"Erc1",4.85661735257024
"Erc2",36.3982996337195
"Ercc1",3.34728460551222
"Ercc2",4.39757610237932
"Ercc3",2.79082453498833
"Ercc4",6.42726562651486
"Ercc5",9.47251941700728
"Ercc6",8.76520171767506
"Ercc6l",0.20854729261005
"Ercc6l2",3.08467223173774
"Ercc8",1.55710533136879
"Ereg",0
"Erf",9.81417112680025
"Erfe",0.150191398750198
"Erfl",0
"Erg",0.716937938620784
"Erg28",6.88643613910482
"Ergic1",5.18053083091982
"Ergic2",5.78666708033566
"Ergic3",18.9715383630064
"Erh",0.731106954513015
"Eri1",3.42034728173408
"Eri2",1.84659638604429
"Eri3",29.163370669969
"Erich1",1.51009440334749
"Erich2",0.104993010601736
"Erich2os",0.0740945022278169
"Erich3",4.43532757454438
"Erich4",0
"Erich5",0.431240608700453
"Erich6",0.322566321004717
"Erich6b",0
"Erlec1",4.61596897209923
"Erlin1",1.00645877524043
"Erlin2",7.37954293998508
"Ermap",0.520312350896435
"Ermard",0.833872694778251
"Ermn",11.6879998781896
"Ermp1",6.10849771668365
"Ern1",2.08592492194345
"Ern2",0.095225136103822
"Ero1a",6.0486015372385
"Ero1b",2.6605594692431
"Erp27",0
"Erp29",9.9450125484411
"Erp44",3.03938392016227
"Errfi1",1.46282534926647
"Erv3",0.146267918457199
"Esam",1.42346835864854
"Esco1",1.80420948388562
"Esco2",0.12569331254282
"Esd",1.91503304627071
"Esd-ps",0.00566256957264501
"Esf1",2.71477463582255
"Esm1",0
"Esp1",0
"Esp15",0
"Esp16",0
"Esp18",0
"Esp22",0
"Esp23",0
"Esp24",0
"Esp3",0
"Esp31",0
"Esp34",0
"Esp36",0
"Esp38",0
"Esp4",0
"Esp5",0
"Esp6",0
"Esp8",0
"Espl1",0.22970601627461
"Espn",0.87939306233896
"Espnl",0.457798235035825
"Esr1",0.744357888267264
"Esr2",0.148030154448037
"Esrp1",0.11233063783401
"Esrp2",0
"Esrra",2.76116884653031
"Esrrb",0.414000439830547
"Esrrg",9.1868312815699
"Ess2",2.30696740327307
"Esx1",0
"Esyt1",1.23916477488661
"Esyt2",40.6441084393115
"Esyt3",0.442622278998965
"Etaa1",1.23791347614068
"Etaa1os",0.0924951917093884
"Etd",0
"Etf1",4.85569577181429
"Etfa",1.62869902803276
"Etfb",0.752889370197907
"Etfbkmt",0.347162562374552
"Etfbl",0.130770472030474
"Etfdh",3.87097543052529
"Etfrf1",1.89976509046747
"Ethe1",0.708240527919409
"Etl4",2.05661226731481
"Etnk1",44.4036738265229
"Etnk2",1.59637382561863
"Etnppl",5.00081802565615
"Etohd2",1.02450556548621
"Etos1",0
"Ets1",2.56966565864805
"Ets2",5.29652663468288
"Etv1",5.50443411861681
"Etv2",0
"Etv3",3.15557158928509
"Etv3l",0
"Etv4",0.914705705224201
"Etv5",22.9920770645853
"Etv6",1.97556391847738
"EU599041",0
"Eva1a",0.918999725051288
"Eva1b",0.421446488041935
"Eva1c",0.0923792749756604
"Evc",1.66781321416489
"Evc2",1.31607007408233
"Evi2",0.545324384085427
"Evi2a",2.66912535159552
"Evi2b",0
"Evi5",8.77623368191016
"Evi5l",3.86852769019111
"Evl",6.05586908322006
"Evpl",2.42542255717563
"Evx1",0
"Evx1os",0
"Evx2",0
"Ewsr1",28.5527239115083
"Exd1",0.238680778192519
"Exd2",5.76589739846716
"Exo1",0.29675965246672
"Exo5",0.750415770401585
"Exoc1",17.3231431972459
"Exoc1l",0.0574185902191144
"Exoc2",3.9010435906124
"Exoc3",9.14804080526326
"Exoc3l",0.0567993803120903
"Exoc3l2",0.151085355329493
"Exoc3l4",0.186836459004373
"Exoc4",3.87575051688161
"Exoc5",7.84766287321515
"Exoc6",4.41181251342417
"Exoc6b",4.05973201027835
"Exoc7",1.41727978854438
"Exoc8",1.30001320303881
"Exog",1.53585801397621
"Exosc1",3.67204027582999
"Exosc10",1.94687705304475
"Exosc2",1.02264201506227
"Exosc3",0.629156157563403
"Exosc4",2.94258686833086
"Exosc5",1.40145334339732
"Exosc6",0.00595012815792095
"Exosc7",1.10073116577379
"Exosc8",1.79938371720723
"Exosc9",0.835849707621339
"Exph5",7.27430589794831
"Ext1",2.56025411375178
"Ext2",3.08941371588409
"Extl1",7.11046488739684
"Extl2",14.6768204791234
"Extl3",11.1013723683412
"Eya1",5.29338633458831
"Eya2",0.287499773973608
"Eya3",7.30033779142475
"Eya4",2.35619081300511
"Ezh1",13.4689767313368
"Ezh2",1.23329288252972
"Ezhip",0.0379977071001964
"Ezr",6.73158714887766
"F10",0
"F11",0
"F11r",1.00429835678601
"F12",0.158923797242046
"F13a1",0.0498370308312673
"F13b",0
"F2",0
"F2r",0.36933997018768
"F2rl1",0.114837225190906
"F2rl2",0.408569849720655
"F2rl3",0.110695177180048
"F3",3.11813176695632
"F420014N23Rik",1.5573145564706
"F5",0.311249766552891
"F530104D19Rik",0.0181694323446895
"F630028O10Rik",0.0772103847075702
"F630040K05Rik",0.222510286865994
"F630042J09Rik",0.211748030481862
"F630206G17Rik",0
"F7",0
"F730016J06Rik",0.156364931069726
"F730035M05Rik",0
"F730035P03Rik",0
"F730043M19Rik",3.78814434317998
"F730048M01Rik",0
"F730311O21Rik",0
"F8",0.200765762106758
"F830002E08Rik",0
"F830016B08Rik",0
"F830045P16Rik",0
"F830112A20Rik",0
"F830115B05Rik",0.0207796799063347
"F830208F22Rik",0.0898508830466684
"F830210D05Rik",0
"F830212C03Rik",0.0116497214442468
"F8a",0.484967527344539
"F9",0
"F930017D23Rik",0
"Fa2h",3.23148381062394
"Faah",5.83381063859835
"Faap100",0.98636113907802
"Faap20",0.72398793566815
"Faap24",0.429544272570488
"Fabp1",0
"Fabp12",0
"Fabp2",0
"Fabp3",6.11851766452332
"Fabp3-ps1",1.00247137106661
"Fabp4",0.0327106938058141
"Fabp5",6.44290443415758
"Fabp5l2",0
"Fabp6",0
"Fabp7",1.98265278597372
"Fabp9",0
"Fadd",0.416985522751631
"Faddos",0
"Fads1",1.94735370046262
"Fads2",8.53778682781962
"Fads2b",0
"Fads3",1.06173921586429
"Fads6",2.80393858772636
"Faf1",3.85831425827179
"Faf2",14.0542939812196
"Fah",1.0828998883585
"Fahd1",0.833719343864482
"Fahd2a",2.02954901029657
"Faim",1.2786264461826
"Faim2",42.3237749446687
"Faiml",0
"Fam102a",4.90905323918867
"Fam102b",10.4311197652778
"Fam104a",1.36547923392547
"Fam107a",104.877804064154
"Fam107b",1.1476661409768
"Fam110a",0.49076854012105
"Fam110b",4.615956758975
"Fam110c",0
"Fam110d",0.483931290869783
"Fam111a",0.457748587253224
"Fam114a1",0.174378437893212
"Fam114a2",1.45004188668825
"Fam117a",0.987948562266665
"Fam117b",6.60747244841666
"Fam118a",4.35944923864364
"Fam118b",2.85005937093798
"Fam120a",9.91891292950486
"Fam120b",5.34244553691613
"Fam120c",4.90347960138366
"Fam122a",0.242656361966399
"Fam122b",0.209783895268356
"Fam122c",0
"Fam124a",12.2206819565452
"Fam124b",0.230342808786431
"Fam131a",9.46211773299155
"Fam131b",1.79713492495747
"Fam131c",0.266434313919851
"Fam133b",5.25279534024735
"Fam135a",11.0770802528623
"Fam135b",15.6944775704049
"Fam136a",0.923407211901168
"Fam136b-ps",0.014287790982493
"Fam13a",2.28841037986465
"Fam13b",5.50340451719006
"Fam13c",8.98878006762597
"Fam149a",4.3953086864933
"Fam149b",3.84900516992705
"Fam151a",0
"Fam151b",0.554138768528513
"Fam161a",0.340961015292682
"Fam161b",0.891399336988096
"Fam162a",0.213091028597024
"Fam162b",0
"Fam163a",3.01397883876735
"Fam163b",10.5290512382624
"Fam166a",0.0955572586294931
"Fam166b",0.103257321440681
"Fam166c",0.0264001730354173
"Fam167a",0.464681730305455
"Fam167b",0.0606665828783365
"Fam168a",15.6394780342797
"Fam168b",5.35461288741288
"Fam169a",12.8723484842345
"Fam169b",0.291511480554745
"Fam170a",0
"Fam170b",0.0326544465659352
"Fam171a1",12.7173637499944
"Fam171a2",12.9257267179619
"Fam171b",22.5745770502763
"Fam172a",1.52954859882874
"Fam174a",1.86540127387805
"Fam174b",1.43903095041753
"Fam174c",0.10228532743247
"Fam177a",2.16545088088789
"Fam177a2",2.1645826691688
"Fam177b",0
"Fam178b",0.214171719419084
"Fam180a",0.177424171551842
"Fam181a",0.103118079327701
"Fam181b",1.84405811689951
"Fam183b",0.288807311975599
"Fam184a",1.50815565020618
"Fam184b",1.30658803652843
"Fam185a",1.08072346774306
"Fam186a",0.046514678591436
"Fam186b",2.1731117390906
"Fam187a",0.0582113093663675
"Fam187b",0.054398259213082
"Fam193a",15.2526628417449
"Fam193b",8.97454272027007
"Fam199x",2.72754350263878
"Fam204a",2.00142155670699
"Fam205a1",0.179905954882578
"Fam205a2",1.01848893205472
"Fam205a3",0.317096414688151
"Fam205a4",3.62563881398292
"Fam205c",0.199192162519251
"Fam207a",2.68529454392093
"Fam209",0
"Fam20a",0.572695221933625
"Fam20b",4.33837659643314
"Fam20c",3.88476665632475
"Fam210a",4.23943338962402
"Fam210b",3.4431168230197
"Fam216a",1.09950834844259
"Fam216b",0.113637478316764
"Fam217a",0.18125228514262
"Fam217b",15.62328814179
"Fam219a",16.5859104652233
"Fam219aos",0.0637103459983097
"Fam219b",2.01062828054172
"Fam220-ps",0.131980600680318
"Fam220a",2.87244267045161
"Fam221a",0.400653553791761
"Fam221b",1.78711695103149
"Fam222a",1.94631610880025
"Fam222b",5.0632644655886
"Fam227a",0.175961251738807
"Fam227b",0
"Fam228a",0.244792689683467
"Fam228b",0.107574186399713
"Fam229a",0.0440366732810098
"Fam229b",1.33642258355079
"Fam234a",1.34495976279132
"Fam234b",27.7799336550866
"Fam240a",0
"Fam240b",0.0440529968385918
"Fam241a",0.237092166000577
"Fam241b",2.89586730422274
"Fam243",0
"Fam24a",0.15047399606867
"Fam24b",0.100794111330045
"Fam25c",0
"Fam32a",4.07174600993473
"Fam3a",1.00221977464907
"Fam3b",0
"Fam3c",5.34106724369502
"Fam3d",0
"Fam43a",2.97082421962048
"Fam43b",4.27075348854014
"Fam47c",0
"Fam47e",0.0792007520496403
"Fam50a",4.03326796477925
"Fam50b",0
"Fam53a",2.11083674927759
"Fam53b",4.63712489526999
"Fam53c",2.96157902242033
"Fam72a",0.105122867122166
"Fam76a",4.92644439404108
"Fam76b",4.74371526498178
"Fam78a",2.78452032435803
"Fam78b",1.35120567498185
"Fam81a",30.7385953774873
"Fam81b",0
"Fam83a",0
"Fam83b",0
"Fam83c",0.0672660118998845
"Fam83d",0.587470699794508
"Fam83e",0
"Fam83f",0.201414018037006
"Fam83g",0.0456859850460642
"Fam83h",0.641407101904267
"Fam89a",0.169273867687469
"Fam89b",2.17534660572932
"Fam8a1",8.61443588303902
"Fam90a1a",0
"Fam90a1b",0.214496206519249
"Fam91a1",6.64700260417103
"Fam98a",7.69424833322191
"Fam98b",4.87295095379772
"Fam98c",5.74121567321827
"Fan1",2.18635564447033
"Fanca",0.536017596357327
"Fancb",0.702910547574926
"Fancc",0.81179208933569
"Fancd2",0.824770787514256
"Fancd2os",0.0589461203800424
"Fance",2.7496551176288
"Fancf",0.499363309545743
"Fancg",2.94945818415458
"Fanci",0.233723368404763
"Fancl",0.72201780440183
"Fancm",4.52206767297816
"Fank1",0.518587651606936
"Fap",0.788511356492759
"Far1",10.8941072896814
"Far1os",0
"Far2",2.30219188018822
"Far2os1",0.110913132368672
"Far2os2",0.0623152161193496
"Farp1",1.76432138486031
"Farp2",2.84556073678529
"Fars2",1.12340741520834
"Farsa",2.12683265510778
"Farsb",5.92852984249422
"Fas",0.564047853383761
"Fasl",0.0881503527789358
"Fasn",53.5960841759564
"Fastk",9.92992716660869
"Fastkd1",0.635189809019107
"Fastkd2",2.64551120419168
"Fastkd3",0.942428503675794
"Fastkd5",2.79870244416367
"Fat1",8.59802861315493
"Fat2",0
"Fat3",36.2053511936845
"Fat4",1.9376422403516
"Fate1",0.0596791840119291
"Fau",29.3018851018602
"Fau-ps1",0
"Fau-ps2",0.029994173270652
"Faxc",3.44973240760032
"Fbf1",5.12764465152833
"Fbh1",9.14416148863932
"Fbl",4.67424920792088
"Fbl-ps2",0
"Fblim1",0.318006238466416
"Fbll1",8.57812591599439
"Fbln1",1.29953903963899
"Fbln2",1.35917309607952
"Fbln5",0.833189351897759
"Fbln7",0.225480608840007
"Fbn1",0.773558739704652
"Fbn2",0.540223001594063
"Fbp1",0.157518089981925
"Fbp2",0
"Fbrs",6.7401299691954
"Fbrsl1",6.34708129095269
"Fbxl12",0.773472963224092
"Fbxl12os",0.547744851330284
"Fbxl13",0.0843369605001007
"Fbxl14",1.42926157671014
"Fbxl15",1.90452702290954
"Fbxl16",198.662885341222
"Fbxl17",9.62151598087733
"Fbxl18",10.0227007257803
"Fbxl19",6.23964227715182
"Fbxl2",2.77763276146803
"Fbxl20",5.66808830778647
"Fbxl21",1.14016642258538
"Fbxl22",0.0378890932701109
"Fbxl3",30.911687187582
"Fbxl4",7.32930227959082
"Fbxl5",7.13773055211116
"Fbxl6",3.18728851107022
"Fbxl7",0.365152408306654
"Fbxl8",0.266487531568862
"Fbxl9",0.6046651476222
"Fbxo10",2.43270089682404
"Fbxo11",9.81772049729145
"Fbxo15",0.195097858587136
"Fbxo16",0.973363168906758
"Fbxo17",0.843153656588225
"Fbxo2",6.16080507855751
"Fbxo21",8.81217697000865
"Fbxo22",1.4969161223565
"Fbxo24",0.0678478025051497
"Fbxo25",4.99087120352694
"Fbxo27",0.58378243183831
"Fbxo28",5.82818882327641
"Fbxo3",5.45218245479735
"Fbxo30",0.477780890991721
"Fbxo31",14.2315883461846
"Fbxo32",2.99175107769058
"Fbxo33",7.48592007084086
"Fbxo34",5.01163839039057
"Fbxo36",0.337883279476544
"Fbxo38",4.68261479549832
"Fbxo39",0
"Fbxo4",0.820553388690009
"Fbxo40",0.169167284825786
"Fbxo41",14.9834016968754
"Fbxo42",7.1713601449085
"Fbxo43",0
"Fbxo44",3.66117691174508
"Fbxo45",1.57934551375654
"Fbxo46",1.03780142632115
"Fbxo47",0.372750284363478
"Fbxo48",0.163592500243829
"Fbxo5",0.426076239633466
"Fbxo6",2.31201626107455
"Fbxo7",5.73695280480684
"Fbxo8",3.67375923265326
"Fbxo9",5.45691554596654
"Fbxw10",0.323490646849024
"Fbxw11",17.6886013825494
"Fbxw13",0
"Fbxw14",0
"Fbxw15",0.110939285058153
"Fbxw16",0
"Fbxw17",0.839258975675626
"Fbxw18",0
"Fbxw19",0
"Fbxw2",17.3521937581723
"Fbxw20",0
"Fbxw21",0
"Fbxw22",0
"Fbxw23",0
"Fbxw24",0
"Fbxw25",0
"Fbxw26",0
"Fbxw27",0
"Fbxw28",0
"Fbxw4",1.88104344550725
"Fbxw5",14.2742961433918
"Fbxw7",22.6950921057612
"Fbxw8",17.1069384041818
"Fbxw9",1.73282057773994
"Fcamr",0
"Fcer1a",0
"Fcer1g",0.889615800753574
"Fcer2a",0.142508905982232
"Fcf1",0.620886945630304
"Fcgbp",0
"Fcgr1",0.236094718722613
"Fcgr2b",0.267156533590592
"Fcgr3",0.749043673301065
"Fcgr4",0.0992813198244093
"Fcgrt",0.604877561883186
"Fcho1",16.1242605264894
"Fcho2",9.47212629892532
"Fchsd1",1.30498128109848
"Fchsd2",2.33035736014206
"Fcmr",0.023273256266136
"Fcna",0.0952100745965005
"Fcnaos",0.035045554485032
"Fcnb",0
"Fcor",0.332411982794171
"Fcrl1",0.21413444176821
"Fcrl5",0
"Fcrl6",0
"Fcrla",0
"Fcrlb",0.250986624829055
"Fcrls",1.82031137442747
"Fcsk",2.54585836670943
"Fdft1",4.49211147944862
"Fdps",2.29751034698064
"Fdx1",0.322875646792971
"Fdx2",5.14193016871647
"Fdxacb1",0.877366454175657
"Fdxr",2.02482871268704
"Fech",9.7536755850255
"Fem1a",6.0009347272553
"Fem1al",0.178819894833896
"Fem1b",15.6216912478812
"Fem1c",2.3540138919698
"Fen1",1.11161298696355
"Fendrr",0.458866593834489
"Fer",3.83130225605927
"Fer1l4",0
"Fer1l5",0.0627333956122416
"Fer1l6",0.108303393195611
"Ferd3l",0.0641665289997037
"Fermt1",0.232732770295706
"Fermt2",10.5198708188648
"Fermt3",0.578194959152992
"Fes",0.401022132727631
"Fetub",0
"Fev",0
"Fez1",28.6095770596356
"Fez2",1.28581445688868
"Fezf1",0
"Fezf2",8.17633404862103
"Ffar1",0
"Ffar2",0
"Ffar3",0.037124350220681
"Ffar4",0
"Fga",0
"Fgb",0
"Fgd1",1.94527910429947
"Fgd2",0.395619109799186
"Fgd3",3.98778960073582
"Fgd4",4.82196773112935
"Fgd5",1.50412569535226
"Fgd6",2.7062897607542
"Fgf1",14.7132344610005
"Fgf10",0.749539434525631
"Fgf11",4.19527738670478
"Fgf12",2.5697096549642
"Fgf13",12.066798433482
"Fgf14",2.39569904022102
"Fgf15",0
"Fgf16",0.181150102309766
"Fgf17",0.180685206998978
"Fgf18",0.124167387850251
"Fgf2",1.231233720576
"Fgf20",0
"Fgf21",0
"Fgf22",0.465662632522586
"Fgf23",0.171381679459422
"Fgf2os",0.104460923055085
"Fgf3",0.537137725090586
"Fgf4",0
"Fgf5",0.472202896607786
"Fgf6",0
"Fgf7",0.185080186413381
"Fgf8",0
"Fgf9",0.894091648586952
"Fgfbp1",0.226588304093137
"Fgfbp3",0.778300535441358
"Fgfr1",9.40733874072573
"Fgfr1op2",8.73263821445752
"Fgfr2",2.15594684126363
"Fgfr3",13.2689470306124
"Fgfr3-ps",0
"Fgfr4",0
"Fgfrl1",5.98031709277761
"Fgg",0
"Fggy",1.41935534026763
"Fgl1",0.0970366376065279
"Fgl2",0.452261924970792
"Fgr",0.070894194523956
"Fh1",3.56576864908009
"Fhad1",1.72708028763563
"Fhad1os1",0
"Fhad1os2",0.0900116981419136
"Fhdc1",0.313493159976449
"Fhip1a",0.57222409208169
"Fhip1b",5.93754106331719
"Fhip2a",3.13985841823995
"Fhip2b",6.50619647058727
"Fhit",0.348054805406424
"Fhitos",0
"Fhl1",6.73259477681275
"Fhl2",4.10348829609802
"Fhl3",0.0976261287889774
"Fhl4",0.234121243395495
"Fhl5",0
"Fhod1",1.42291353054186
"Fhod3",19.6796618946145
"Fibcd1",1.12366179255636
"Fibin",0.247234855062522
"Fibp",2.28655927040536
"Ficd",0.669523252743202
"Fig4",2.828847639466
"Figla",0
"Fign",0.672850027491417
"Fignl1",0.119135778654687
"Fignl2",0.162619009616479
"Filip1",2.70135522908003
"Filip1l",0.785010758390194
"Fip1l1",3.55303350310277
"Firre",2.46463716438825
"Fis1",9.08432801538302
"Fitm1",0
"Fitm2",2.15760902444964
"Fiz1",1.6083390009392
"Fjx1",5.61713436791876
"Fkbp10",0.547574223985873
"Fkbp11",0.201021264782008
"Fkbp14",1.16926388667745
"Fkbp15",2.7531349695478
"Fkbp1a",15.3401509082244
"Fkbp1a-ps1",0.0959445009907016
"Fkbp1a-ps2",0
"Fkbp1a-ps3",0
"Fkbp1b",1.64218759046123
"Fkbp2",3.6145497749096
"Fkbp3",7.30268462339768
"Fkbp4",8.960817814368
"Fkbp5",2.0232334061717
"Fkbp6",0
"Fkbp7",0.288826845098013
"Fkbp8",32.3882038773139
"Fkbp9",1.5164731637543
"Fkbpl",0.832962610391491
"Fkrp",6.4027701049022
"Fktn",12.9308068765666
"Flacc1",0.0399133331704435
"Flad1",6.71267420439208
"Flcn",19.1482346458112
"Flg",0.0379914728919774
"Flg2",0
"Fli1",0.775605249460027
"Flicr",0.377229386645483
"Flii",12.7651576608117
"Flna",25.2961924631932
"Flnb",4.54612396237127
"Flnc",0.303383058226354
"Flot1",2.56956294424504
"Flot2",7.18071346130936
"Flrt1",1.99566588387898
"Flrt2",9.56021357923123
"Flrt3",2.93739648709412
"Flt1",10.5286158002168
"Flt3",1.72903483600124
"Flt3l",0.267666745089693
"Flt4",0.420459944157972
"Flvcr1",5.61485838098382
"Flvcr2",0.235692467500153
"Flywch1",16.3889966319901
"Flywch2",0.578918486390815
"Fmc1",0.681154405403872
"Fmn1",9.36403855848491
"Fmn2",3.50984523274595
"Fmnl1",35.6385887922218
"Fmnl2",4.04846829693687
"Fmnl3",1.56108417954697
"Fmo1",1.79730024030773
"Fmo2",2.40912479590032
"Fmo3",0
"Fmo4",0
"Fmo5",0.404459758355732
"Fmo6",0
"Fmo9",0
"Fmod",1.25182143506208
"Fmr1",13.5719556218263
"Fmr1nb",0.0698998559536121
"Fn1",4.60805230867315
"Fn3k",1.28015292975626
"Fn3krp",2.91757964191349
"Fnbp1",11.9435641969827
"Fnbp1l",40.6881566754362
"Fnbp4",3.02930084919004
"Fnd3c2",0
"Fndc1",0.373867422330708
"Fndc10",2.53686747083009
"Fndc11",0
"Fndc3a",13.8781333997649
"Fndc3b",0.00710954528113309
"Fndc3c1",0
"Fndc4",1.48881847167727
"Fndc5",3.46181895045724
"Fndc7",0
"Fndc8",0
"Fndc9",1.08116548512718
"Fnip1",11.7098009486309
"Fnip2",0.850265376833677
"Fnta",2.36925661109843
"Fntb",1.92073973178766
"Focad",6.77812183133427
"Folh1",0.131073886315522
"Folr1",0.176668525171272
"Folr2",0.066405629435724
"Fos",22.1375707261705
"Fosb",4.44967328055747
"Fosl1",0.042259707148041
"Fosl2",25.0110947110428
"Foxa1",0
"Foxa2",0
"Foxa3",0
"Foxb1",0
"Foxb2",0
"Foxc1",0.857006719897275
"Foxc2",0.171346654723751
"Foxd1",0.146613321754571
"Foxd2",0.0144934212946574
"Foxd2os",0
"Foxd3",0
"Foxd4",0
"Foxe1",0
"Foxe3",0
"Foxf1",0.114385053361293
"Foxf2",0.897438584734653
"Foxg1",8.53872854016543
"Foxh1",0
"Foxi1",0
"Foxi2",0
"Foxi3",0
"Foxj1",0.496717246708605
"Foxj2",1.57336532290995
"Foxj3",11.1632954363648
"Foxk1",2.629137710373
"Foxk2",11.9174346410978
"Foxl1",0.0247678004556081
"Foxl2",0.0859206123962872
"Foxl2os",0.120217385168761
"Foxl3",0
"Foxm1",0.0904963609232782
"Foxn1",0
"Foxn2",1.97520942029178
"Foxn3",23.5736852272583
"Foxn4",0
"Foxo1",8.61498799901064
"Foxo3",44.0628282960117
"Foxo4",2.76017366317819
"Foxo6",1.39853703005717
"Foxo6os",0
"Foxp1",2.87062139324342
"Foxp2",7.18139041996803
"Foxp3",0.473329715680784
"Foxp4",11.7222878450442
"Foxq1",0.423112008989979
"Foxr1",0
"Foxr2",0.395023418125702
"Foxred1",6.4196144379544
"Foxred2",0.358808354196612
"Foxs1",0.354263602366483
"Fpgs",0.585377945746622
"Fpgt",7.84140291325758
"Fpr-rs3",0
"Fpr-rs4",0
"Fpr-rs5",0
"Fpr-rs6",0
"Fpr-rs7",0
"Fpr1",0.131398942748017
"Fpr2",0.0776975751681397
"Fpr3",0
"Fra10ac1",2.61965476198606
"Fras1",12.8973142168313
"Frat1",1.27453802273591
"Frat2",0.31148741132266
"Frem1",0.889093701621385
"Frem2",0.679024231072311
"Frem3",0
"Frg1",1.02167929664853
"Frg2f1",0.0730524528135176
"Frg2f4",0
"Frk",0.0904967437614346
"Frmd3",1.11754259036331
"Frmd4a",3.38752832384404
"Frmd4b",6.39004576900326
"Frmd5",4.6407436387199
"Frmd6",0.428327551328779
"Frmd7",0.103493708857648
"Frmd8",1.94145581324651
"Frmd8os",0.102341425780606
"Frmpd1",0.988953110201962
"Frmpd1os",0
"Frmpd2",0.188314252407077
"Frmpd3",5.68502130615518
"Frmpd4",10.1801233084172
"Frrs1",0.343496749836436
"Frrs1l",42.6064070879791
"Frs2",3.538130557078
"Frs3",3.1935812616488
"Frs3os",0.0812217381888249
"Fry",10.496838590163
"Fryl",11.4328680546796
"Frzb",2.88143954334288
"Fsbp",0.655795351605599
"Fscb",0
"Fscn1",18.2159819478363
"Fscn2",0.0892143333432053
"Fscn3",0
"Fsd1",4.15472780375388
"Fsd1l",17.9363115366924
"Fsd2",0.180886155200423
"Fshb",0
"Fshr",0
"Fsip1",0.191052442995416
"Fsip2",0
"Fsip2l",0
"Fst",0.440850740044928
"Fstl1",1.52026641311085
"Fstl3",0.201064256870216
"Fstl4",1.81574909656912
"Fstl5",3.08421108862851
"Ftcd",0
"Ftdc1",0
"Ftdc2",0
"Fth-ps2",0.214098048316015
"Fth-ps3",0.012164829158025
"Fth1",27.9125346901155
"Fth1-ps",0
"Fthl17-ps1",0
"Fthl17-ps2",0
"Fthl17-ps3",0
"Fthl17a",0
"Fthl17b",0
"Fthl17c",0
"Fthl17d",0
"Fthl17e",0
"Fthl17f",0
"Ftl1",13.7637476034969
"Ftl1-ps1",5.92401050576628
"Ftl1-ps2",0.0832744719394679
"Ftl2-ps",2.19876601735526
"Ftmt",0
"Fto",3.42689278037147
"Ftsj1",0.760609990711865
"Ftsj3",0.758832564656588
"Ftx",0.640500298290105
"Fubp1",24.2154672421824
"Fubp3",7.1829587544807
"Fuca1",0.92031668103535
"Fuca2",1.56813998074001
"Fundc1",3.57014436355573
"Fundc2",6.87059142854176
"Fundc2b",0.0298514503387138
"Fuom",2.19671487391498
"Furin",5.39016259157216
"Fus",16.9038127458975
"Fut1",0
"Fut10",0.25488905481707
"Fut11",1.64370161395299
"Fut2",0.332442890974387
"Fut4",0.144943047912479
"Fut4-ps1",0
"Fut7",0.219047087015666
"Fut8",10.9639616340896
"Fut9",37.6413002698102
"Fuz",1.89681163060133
"Fv1",1.29490851907001
"Fxn",0.105677352516883
"Fxr1",4.81302604581202
"Fxr2",2.30003092953614
"Fxyd1",0.43967197334588
"Fxyd2",0.993233193894747
"Fxyd3",1.61723770142156
"Fxyd4",0.0514231166653352
"Fxyd5",2.30125619413968
"Fxyd6",1.97870235537209
"Fxyd7",1.98819563353855
"Fyb",1.72498733697543
"Fyb2",0.703095912339543
"Fyco1",9.14875246074567
"Fyn",15.2375434750387
"Fyttd1",8.82311260193236
"Fzd1",0.786146651412325
"Fzd10",0.476382356740238
"Fzd10os",0.680483057832309
"Fzd2",2.07291428307747
"Fzd3",50.0663332259509
"Fzd4",4.54338132486001
"Fzd5",0.854077316649151
"Fzd6",0.952058759118892
"Fzd7",0.583468463301971
"Fzd8",0.672729012924494
"Fzd9",0.361972025459911
"Fzr1",10.1611901862672
"G0s2",0.46775949212018
"G2e3",3.30661578010212
"G3bp1",6.75068919538199
"G3bp2",51.6303165048379
"G430049J08Rik",0.0275547333141981
"G430095P16Rik",0.0492947370628931
"G530011O06Rik",0.0518460167836541
"G530012D18Rik",0
"G630016G05Rik",1.76817021779476
"G630018N14Rik",0
